dataset,graph_id,source_index,split,n_nodes,n_edges,graph_hash_sha256,source_loader,source_name,source_ego_id
twitter,twitter_graph000457,457,train,120,841,7a7d4f12d943fb025b5c15451db98476ef6d4a555143a77248495c4c6c2bbb5f,snap_twitter_tar_parser,ego-Twitter,37899473.0
twitter,twitter_graph000458,458,train,94,547,743c84a6d66c4be16e8cba2eccdcdb0b332e340fd3455b24095483b4a4326293,snap_twitter_tar_parser,ego-Twitter,37977732.0
twitter,twitter_graph000459,459,train,120,1070,90406863d3402a60657010a5f72625d0b7ef3b1bf65c04044e948bbe3bec2777,snap_twitter_tar_parser,ego-Twitter,37992666.0
twitter,twitter_graph000460,460,train,208,2355,6a5869e77806a075aba7e8437bf508e32df2c27fb373a64737e175784c643577,snap_twitter_tar_parser,ego-Twitter,38108292.0
twitter,twitter_graph000461,461,train,130,1044,7fe7e658d66762242e37a0d3f7654ded448a0733d7cb927421e3eb4d5955161b,snap_twitter_tar_parser,ego-Twitter,38703025.0
twitter,twitter_graph000462,462,train,177,2105,605539b527e599e2da51c9f32773fc3cd840cb318d1e265ea8ac45fb835251fe,snap_twitter_tar_parser,ego-Twitter,38761811.0
twitter,twitter_graph000463,463,train,68,615,11fc431e11dd36ad0c96d448224a342c473b3ef7372ee241c70ac20b9463b8d2,snap_twitter_tar_parser,ego-Twitter,39070445.0
twitter,twitter_graph000464,464,train,85,388,0054c11eb2ff10f4a7bb7cf9fa30ea24173b6f4328b22557a3b64363fa8abceb,snap_twitter_tar_parser,ego-Twitter,39157827.0
twitter,twitter_graph000465,465,train,154,1992,0b583960eeab971b193345806aa6712225bf5662328437d24bf6874e8bccaea3,snap_twitter_tar_parser,ego-Twitter,39322973.0
twitter,twitter_graph000466,466,train,22,116,29026e5f07c353610b08ac15967bb2310b18330be7b82e4a77f7e0b327a54e1b,snap_twitter_tar_parser,ego-Twitter,39695043.0
twitter,twitter_graph000467,467,train,58,283,6ca6e78459645e886e4dcbd32ef4fbef350e9531d1d43c7753535e71a1fbb18b,snap_twitter_tar_parser,ego-Twitter,40022380.0
twitter,twitter_graph000468,468,train,112,548,10827cef90b7637797c29d77352b03ef44d9f9c0c6fb363c19fd2da09f22ab43,snap_twitter_tar_parser,ego-Twitter,40564708.0
twitter,twitter_graph000469,469,train,191,2551,47ea8249496007ff510b6b8b23145a18f7a8e712f2bbe9d9b96d24abf8fb678c,snap_twitter_tar_parser,ego-Twitter,40580577.0
twitter,twitter_graph000470,470,train,81,377,2e6d6bf79ce3193fd0d15c0dd8bef41a547314765142268f781d518e88f5be4b,snap_twitter_tar_parser,ego-Twitter,40705032.0
twitter,twitter_graph000471,471,train,26,56,7f3f817e5ee6d664abb17497a13ee15400075e9d25bc4ae5325df805b73b65db,snap_twitter_tar_parser,ego-Twitter,40777046.0
twitter,twitter_graph000472,472,train,123,2234,7e5fb6649fbbb8422a9a8d566099dfff9f66cd20ca1c62d1003297a722f570c8,snap_twitter_tar_parser,ego-Twitter,40813518.0
twitter,twitter_graph000473,473,train,74,704,166627442949b3e119a8e3e97daaefdc826b6af83f294e7173dad212f17dc082,snap_twitter_tar_parser,ego-Twitter,40818894.0
twitter,twitter_graph000474,474,train,118,2149,ea356be23dcabf0c14d227d494c5955dd23dc30c0d9fdf62500bfcfc57f48db4,snap_twitter_tar_parser,ego-Twitter,40981798.0
twitter,twitter_graph000475,475,train,72,914,4f54a73387cb1523c5623b9ab463854c9046d7a9f118e91615318549bffccf26,snap_twitter_tar_parser,ego-Twitter,41945050.0
twitter,twitter_graph000476,476,train,38,362,e7e5f8492f610c105b7c4730653eb38e1ac2c333b08ef125aab95b81e82dff8c,snap_twitter_tar_parser,ego-Twitter,42098834.0
twitter,twitter_graph000477,477,train,84,324,53de16ec9abd6d86cf5e48752aa87f0517cb8d751a2c5d7e7b84a75765c28bab,snap_twitter_tar_parser,ego-Twitter,42522911.0
twitter,twitter_graph000478,478,train,63,551,3c79ee5e45772bea2d65d3c1f480506e31768baf61666d4503af68ac2df2f228,snap_twitter_tar_parser,ego-Twitter,42676302.0
twitter,twitter_graph000479,479,train,87,1411,976a9e039474ae7a79c3e036e35a5dc0bdb4f92d8542009acbccf0a25541d48d,snap_twitter_tar_parser,ego-Twitter,42912024.0
twitter,twitter_graph000480,480,train,106,2482,6a94bf195bfdfab5121df91ebff8e44f170eebcbc114f781b7b3fb5dcc580c4f,snap_twitter_tar_parser,ego-Twitter,43003845.0
twitter,twitter_graph000481,481,train,52,300,4a2d24e702b31e603a180c1748c38c1fb1eeee6c384216075e3d7f59ea50bdcf,snap_twitter_tar_parser,ego-Twitter,43194901.0
twitter,twitter_graph000482,482,train,142,2299,35e5dc65d61584e180fb626e568dbc13db0c4c1e72365ba6fd88ff2997463ffb,snap_twitter_tar_parser,ego-Twitter,43540843.0
twitter,twitter_graph000483,483,train,12,36,1816a3232e8a49267780d6c8f7a7c4a60f9e090cc4497849b5577f898f571e5b,snap_twitter_tar_parser,ego-Twitter,43858661.0
twitter,twitter_graph000484,484,train,208,2980,88cd51b485a139149af5b37f74f0d799291e4d952f7be599c454a491189805df,snap_twitter_tar_parser,ego-Twitter,44130462.0
twitter,twitter_graph000485,485,train,149,1995,d1f185f63fd08118dcf2548a1dc90b1077c299b23df7f38b5b552c72996f4824,snap_twitter_tar_parser,ego-Twitter,44257374.0
twitter,twitter_graph000486,486,train,59,411,e5ae14cbaf3c452eb24511422312dbfee25be8f97e7035ee4fbc9e6817215d74,snap_twitter_tar_parser,ego-Twitter,44394333.0
twitter,twitter_graph000487,487,train,81,759,c1d3e0235f9b01f107736e2f2ca496b52713602e7b98fd5e1b49393900bebb23,snap_twitter_tar_parser,ego-Twitter,44524106.0
twitter,twitter_graph000488,488,train,203,5161,ae3b640c7765741ea4b8070fab642d0c6852a55fde43b2b42247891e7f45bcd5,snap_twitter_tar_parser,ego-Twitter,44666348.0
twitter,twitter_graph000489,489,train,50,199,f3def1427a5b055f8d0b1d9bd7f6195de99c180e1c13d04634d9661fad334497,snap_twitter_tar_parser,ego-Twitter,45145944.0
twitter,twitter_graph000490,490,train,177,2616,f565f935cbdca28a3c0d5268e51c62ae2b94e6ebbbef92192d0ba1b496af7f5c,snap_twitter_tar_parser,ego-Twitter,45310286.0
twitter,twitter_graph000491,491,train,81,381,de7064daa8cea1f78ce62bb7db65449245d4d974e4cefb5b4d9c8c8eeb3f161c,snap_twitter_tar_parser,ego-Twitter,45333725.0
twitter,twitter_graph000492,492,train,172,3604,3354efe9dd530ceadf1b965ad1a516eb647fde8b79e5328e44a7a4623c0382d1,snap_twitter_tar_parser,ego-Twitter,45690012.0
twitter,twitter_graph000493,493,train,244,3497,5cbb929a40f64f434f66d45dd4e9edea6e34c5baee7eea7eb1ea4480b3c983ab,snap_twitter_tar_parser,ego-Twitter,45753733.0
twitter,twitter_graph000494,494,train,80,378,7c8a81f3152cb060d5cea6ca1aad6cb71c0cc23cde3a50487fdaf3b89b621cfc,snap_twitter_tar_parser,ego-Twitter,45857296.0
twitter,twitter_graph000495,495,train,200,2721,08f232d4b6c1a1f2c129bb5a8f7529096537f27e094578be661212797f9d9a8a,snap_twitter_tar_parser,ego-Twitter,46160500.0
twitter,twitter_graph000496,496,train,212,1723,1744b062b1fc7fbdc17e16c66451ff96d21facf83ea763247550fb9f1444fece,snap_twitter_tar_parser,ego-Twitter,46533358.0
twitter,twitter_graph000497,497,train,220,2627,7be5e7fbb1581011a7929e18bf54477167d068dda3982e0ddde7e9d85c57cdfc,snap_twitter_tar_parser,ego-Twitter,47359057.0
twitter,twitter_graph000498,498,train,124,1129,0d4c0757cdfc5c302436a30899c73b1d6b9371d43f49beb79fa76d921ed47f89,snap_twitter_tar_parser,ego-Twitter,47673661.0
twitter,twitter_graph000499,499,train,186,3251,b3fa21dd83e401bbd538ec966ba360b80d0a1ae64c3350dedf2a96bf57667946,snap_twitter_tar_parser,ego-Twitter,47854857.0
twitter,twitter_graph000500,500,train,96,1856,a367ff9beb59e0b829e75f5d789b61fd74f20311cb8b830f26e0c28be8fd701b,snap_twitter_tar_parser,ego-Twitter,48132655.0
twitter,twitter_graph000501,501,train,146,786,a1596ad8da7e6da06360608d390bea5f0310d89319ac6d736759834a8e07cd67,snap_twitter_tar_parser,ego-Twitter,48436259.0
twitter,twitter_graph000502,502,train,45,284,3969aaed040a546fe5336d44d9e211932b2c640f338ca918c506de00c0d293bf,snap_twitter_tar_parser,ego-Twitter,48730516.0
twitter,twitter_graph000503,503,train,51,171,1d3d5cb317fc25b80ca2795bb3f63fc2c93126cb2923bf2a88b094619267c551,snap_twitter_tar_parser,ego-Twitter,49098552.0
twitter,twitter_graph000504,504,train,179,3218,d80eb1d1024c90fb86116e83a3096a5b986a51773f98327530f281408ada177b,snap_twitter_tar_parser,ego-Twitter,49253437.0
twitter,twitter_graph000505,505,train,109,333,1588c189679888a460237e355b8f2b2997fd25857dcb33aed5ca4f38d5ec1083,snap_twitter_tar_parser,ego-Twitter,49414491.0
twitter,twitter_graph000506,506,train,205,1250,b13480a7189fcdd34edfe1bedcbe179108a5270a384db9c6a8bcc224e53647e8,snap_twitter_tar_parser,ego-Twitter,49536244.0
twitter,twitter_graph000507,507,train,63,773,81ffebbe09f30086ee8ae1cace9ebbe0fbf05938c47600da7d68309ed3760c35,snap_twitter_tar_parser,ego-Twitter,50145896.0
twitter,twitter_graph000508,508,train,76,425,8e063a519e8c081d8960a93b2f989bf2461899fc3b061d4d2bb7a2596a8028da,snap_twitter_tar_parser,ego-Twitter,50189671.0
twitter,twitter_graph000509,509,train,197,3123,466b8692a09d332e6c2574051ba1e82d3edf4b5674b04cbfb7f4ed401d836ba3,snap_twitter_tar_parser,ego-Twitter,51694885.0
twitter,twitter_graph000510,510,train,90,443,8fa94922a3d19c6ae06a6c6bc5a8a969619441d64b742560935b845ab9ca0e3a,snap_twitter_tar_parser,ego-Twitter,51775432.0
twitter,twitter_graph000511,511,train,163,4396,60c5f64438b4ce6f3a2e6a064c6b5c98f3cf544e540a037794c971e816c3d050,snap_twitter_tar_parser,ego-Twitter,52330027.0
twitter,twitter_graph000512,512,train,159,2913,090ca2c201a125ec48270f5f6e08ae455bfe1fa34cc36349500e829c69deca7d,snap_twitter_tar_parser,ego-Twitter,52405864.0
twitter,twitter_graph000513,513,train,89,960,cb089cb1f85f7130a34e7eb3e92f099347f6dd13ce8a219972c99a537034e905,snap_twitter_tar_parser,ego-Twitter,52442002.0
twitter,twitter_graph000514,514,train,229,2184,37b7861153d5590e1d0f8763531b64bab7eac72f2cc12834110f184ad458d06a,snap_twitter_tar_parser,ego-Twitter,52498113.0
twitter,twitter_graph000515,515,train,215,1924,a9a05803c98d0cd85293e5d8d3d3d33cd5638170f78cde3f49fad1edadcd85a1,snap_twitter_tar_parser,ego-Twitter,52772629.0
twitter,twitter_graph000516,516,train,29,206,30b98eed246605f952cd90714beb42ebacf15c38e00af5129dc9e906c13fc3a7,snap_twitter_tar_parser,ego-Twitter,53235381.0
twitter,twitter_graph000517,517,train,164,1688,21759c8a4ddd75c9e02ab411795a43360e3b82634a3815e19eae6354933b4e75,snap_twitter_tar_parser,ego-Twitter,53685618.0
twitter,twitter_graph000518,518,train,194,2547,87c86b0f3d5c000b13341a51458292556510aa1c345f99ba136248d997133c2c,snap_twitter_tar_parser,ego-Twitter,54107218.0
twitter,twitter_graph000519,519,train,62,343,a30ef56b9dd289e31e09933a90f000de8542b47d5ccbb06c1e9fb7c4ec175d4c,snap_twitter_tar_parser,ego-Twitter,54168315.0
twitter,twitter_graph000520,520,train,117,898,d5d3289991e709c29497648228fdd677c8f5692e2263264c2664e85f15afe169,snap_twitter_tar_parser,ego-Twitter,54178513.0
twitter,twitter_graph000521,521,train,103,1055,c098b350f00a96da576cbdd6ee6529dbe14fe256bd7ba25fe3c329a5f66e372a,snap_twitter_tar_parser,ego-Twitter,54226675.0
twitter,twitter_graph000522,522,train,42,211,2e83b3cdc84bf216b5917a2e6b18487e9182c80fb9121a9a6e67485e0ba86e96,snap_twitter_tar_parser,ego-Twitter,54331626.0
twitter,twitter_graph000523,523,train,95,875,47353b36a48b9ee93f15e4c691d8bff807618660a7b8b3045a4212b5087eac0c,snap_twitter_tar_parser,ego-Twitter,54460963.0
twitter,twitter_graph000524,524,train,106,1062,c378ebc8f9cd1647cdefc44448014526fea5155f994e211cb4128db0cb776933,snap_twitter_tar_parser,ego-Twitter,54695584.0
twitter,twitter_graph000525,525,train,81,790,db01d6e589677d783097a928ea4ad76df5ca15605f638489e8c9e20515c1af1b,snap_twitter_tar_parser,ego-Twitter,54791004.0
twitter,twitter_graph000526,526,train,231,5409,bd00adaa3b27c3cd966c076838bbbb96f5c20ea66ac2bc77ba7d8b6ee9b7c828,snap_twitter_tar_parser,ego-Twitter,55019615.0
twitter,twitter_graph000527,527,train,83,661,2f5e3b9427b8daf71090f500567dda87a616bd410f5fb134aad49a66f900fd86,snap_twitter_tar_parser,ego-Twitter,55928029.0
twitter,twitter_graph000528,528,train,184,3600,b3fbb8dace4e7b73b834b0d0ecdeb42cab8f43477b66ccce16c9da1e3fa38a14,snap_twitter_tar_parser,ego-Twitter,57828817.0
twitter,twitter_graph000529,529,train,240,7235,196d64ae2e1c41c944d159af829375a70e5fdf032da34b9c401e4745f530b4c2,snap_twitter_tar_parser,ego-Twitter,58427526.0
twitter,twitter_graph000530,530,train,15,89,2eee10996c762b2f5dc54442a39a3c375328237b359aa407f7c0aa055efb484c,snap_twitter_tar_parser,ego-Twitter,58525541.0
twitter,twitter_graph000531,531,train,229,1696,61ee49b78060c06e3fd0f537fd92810356ab7f504f310f3a0602eee7b36a5ead,snap_twitter_tar_parser,ego-Twitter,58641627.0
twitter,twitter_graph000532,532,train,189,2391,05880efe48a952781463835869c4f692d0db85664aae5c8d72411a8a9220282f,snap_twitter_tar_parser,ego-Twitter,58930815.0
twitter,twitter_graph000533,533,train,137,883,ae4fa7000e2f63c561df6959d1dcb503b652a262fc6440ca84212ffa397ac224,snap_twitter_tar_parser,ego-Twitter,59359628.0
twitter,twitter_graph000534,534,train,180,2228,25c3f5b4aed0e6d6d7df63b6f3ec0af1b110ff3312d5844fc38afa79e38d77ef,snap_twitter_tar_parser,ego-Twitter,59588845.0
twitter,twitter_graph000535,535,train,140,847,e5ad61858f9c34955d929586c01623e13125a163c5c354faf68a513f02c7cd17,snap_twitter_tar_parser,ego-Twitter,59676554.0
twitter,twitter_graph000536,536,train,192,3728,242de8d7dfb21e891cd32620b454b52d4034f85e8cab8d9d2d931c90dbf9e8c6,snap_twitter_tar_parser,ego-Twitter,61086747.0
twitter,twitter_graph000537,537,train,56,327,4ae423b1a5f15941d9888988b81a4d3e1210dab20db71db5f4e8df48505142a8,snap_twitter_tar_parser,ego-Twitter,61158706.0
twitter,twitter_graph000538,538,train,144,1645,97c11d971ffb9ca7a22ea23ccc8e2532eec2cd2e8bfb520cb61831a98f5263d8,snap_twitter_tar_parser,ego-Twitter,61311054.0
twitter,twitter_graph000539,539,train,24,129,2b4b066c7f8e310bf791b1038306c0c182062ffd327bdd9622df642e9dcc68a2,snap_twitter_tar_parser,ego-Twitter,61781462.0
twitter,twitter_graph000540,540,train,34,139,350011a703ec54859b2779134ee282c47daf4b58244a8d9cb7a1e3b6dcabb8da,snap_twitter_tar_parser,ego-Twitter,61890555.0
twitter,twitter_graph000541,541,train,46,595,abc7733c942ed34f0a8205251f13eaeb743493b06e83d4615da44e47a119614c,snap_twitter_tar_parser,ego-Twitter,62609430.0
twitter,twitter_graph000542,542,train,43,431,34db3739207109580447815eb5aac3c9bb15eda81ec5332db97b2eaa3a8a935a,snap_twitter_tar_parser,ego-Twitter,62740714.0
twitter,twitter_graph000543,543,train,118,1734,0538f416da77a126c26ffff2ccf0bc7b55fbc4e9c3a3b51b08061bdffbdd6d1f,snap_twitter_tar_parser,ego-Twitter,62759402.0
twitter,twitter_graph000544,544,train,231,3748,acbc4f65b835259f6d1c4d4e8d2a86ded31040c7dd0415e6a4be39ed64b8933d,snap_twitter_tar_parser,ego-Twitter,62985251.0
twitter,twitter_graph000545,545,train,55,680,340b0cc08fc0ef4008365d45e49fc100f37bffbf2f5ccc61cd7ecab4bb9a6b7a,snap_twitter_tar_parser,ego-Twitter,63084853.0
twitter,twitter_graph000546,546,train,213,6729,7fd866a5c9ee9f625c47f58bcf22213259b6e9411acc7c3dfc20f789d6b36ded,snap_twitter_tar_parser,ego-Twitter,63207451.0
twitter,twitter_graph000547,547,train,167,3776,8742b211c34fac5b3d6d58c6cb9831ef1a410aafbea1312c2796a0623d6c4407,snap_twitter_tar_parser,ego-Twitter,63787760.0
twitter,twitter_graph000548,548,train,37,97,b0ac14c9dad94abe6eb52664cd5eea930e6620a14b85b86c60a8c7556f77f6af,snap_twitter_tar_parser,ego-Twitter,64253854.0
twitter,twitter_graph000549,549,train,149,937,d9ddc27ba4ad18c16d8755738f35e231d90cfe72cfe9bedbc053573ab70a6a3a,snap_twitter_tar_parser,ego-Twitter,64441390.0
twitter,twitter_graph000550,550,train,42,320,b04a95f9c2e66ee5b1dfa2e29562fad36621096fe926a376341aa1c438ccac4f,snap_twitter_tar_parser,ego-Twitter,64496469.0
twitter,twitter_graph000551,551,train,69,925,70ec87717ef0a5405ac0d52303ab809074e90b0af8637e24bd9f772bd7876ed3,snap_twitter_tar_parser,ego-Twitter,64508047.0
twitter,twitter_graph000552,552,train,172,2280,e15ad8dc897ad122a8e8c9fb7072b3e99dc3540058cdb8e02a93aeb5db9791a2,snap_twitter_tar_parser,ego-Twitter,64619842.0
twitter,twitter_graph000553,553,train,197,3899,0f37833ac5698dc43dc0316659b99dff842beedb29d6b59d95c3db72eef0c1b2,snap_twitter_tar_parser,ego-Twitter,64931560.0
twitter,twitter_graph000554,554,train,105,714,b4a1a627b52b2357fed7b72245672d17728077b4d3b1857d9980f26783f86777,snap_twitter_tar_parser,ego-Twitter,65185224.0
twitter,twitter_graph000555,555,train,181,1005,7a57a0d57c33877095483d86fe8d9b296bdc9561b4b262732e44969462e34c69,snap_twitter_tar_parser,ego-Twitter,65357070.0
twitter,twitter_graph000556,556,train,65,372,1d22bbe3c32d56869e138dbccd33230cb47bfdb37f56475d30609df7a1172d01,snap_twitter_tar_parser,ego-Twitter,65360846.0
twitter,twitter_graph000557,557,train,36,137,4b42843aefbea63b151fb6f6803cf835cdaf1ede1c18cebca6e38509a7dab004,snap_twitter_tar_parser,ego-Twitter,66100530.0
twitter,twitter_graph000558,558,train,134,2296,4df4906135675044a1942400cabc87e46ea63423d30d03886172aa8beda5a56f,snap_twitter_tar_parser,ego-Twitter,66136244.0
twitter,twitter_graph000559,559,train,100,1331,d9f1c87a4401ab74be4aec7be32d56654cdf1e0d67cf728fabd52baa8b83be7f,snap_twitter_tar_parser,ego-Twitter,66185823.0
twitter,twitter_graph000560,560,train,172,3194,1af6c7403a321449b9f9955a91f865e58079371aa9249e5a3b455ff69f72df5e,snap_twitter_tar_parser,ego-Twitter,66761133.0
twitter,twitter_graph000561,561,train,89,307,d532c1673deef137cfbd2bc8d51809a95e6b6ba390d8b21db9f24b2c4a09963c,snap_twitter_tar_parser,ego-Twitter,66804457.0
twitter,twitter_graph000562,562,train,84,440,06ec146960a9f17410b361375ac14c3438c6eaba5ddb55029318094fcf49c5f7,snap_twitter_tar_parser,ego-Twitter,66841215.0
twitter,twitter_graph000563,563,train,91,1615,df67d5b6cad5ed5ec7cb493eb2d810268ead6139034689b6fb539953992a326a,snap_twitter_tar_parser,ego-Twitter,67378554.0
twitter,twitter_graph000564,564,train,38,206,47fc2578b627f2c83fc163673b3d22d8d27a205661f9313e9cb0728632d8d53d,snap_twitter_tar_parser,ego-Twitter,68179571.0
twitter,twitter_graph000565,565,train,115,1367,df406af5a3ef0bc4d4509792ae86672adcc13f060c0bdbededee917b2a8ea31f,snap_twitter_tar_parser,ego-Twitter,68257605.0
twitter,twitter_graph000566,566,train,46,189,6f32d3979731a8cc4b2ed92fd3b828e6ff9b889e887b2a2b783810d4452115e9,snap_twitter_tar_parser,ego-Twitter,68480165.0
twitter,twitter_graph000567,567,train,200,1434,2526650ade36554ebd012c64952a8c07dd3f42b0af086dc878041f0df1b65441,snap_twitter_tar_parser,ego-Twitter,68732646.0
twitter,twitter_graph000568,568,train,174,3216,051326faa6e9ba8e579297e56203a45556e03aa652fb77b35617f830eac6e0f1,snap_twitter_tar_parser,ego-Twitter,69049114.0
twitter,twitter_graph000569,569,train,233,1864,02409ea08011f7d7fbf5134b883ffb9cd80fc3dbae20f1d2974813534663bc61,snap_twitter_tar_parser,ego-Twitter,69193714.0
twitter,twitter_graph000570,570,train,160,3264,acdb935712c26be53605114a12e3f4915f315aa176f1f6f33e2d155dfd72b500,snap_twitter_tar_parser,ego-Twitter,69548480.0
twitter,twitter_graph000571,571,train,90,658,a3d901a95d050005567e30f240c5477424e1cf04cb839e02c67ba4cc45b05601,snap_twitter_tar_parser,ego-Twitter,69624952.0
twitter,twitter_graph000572,572,train,94,844,77414acd0015472670f01e519f9fe30063a9d279addf1960bd11595017f9b993,snap_twitter_tar_parser,ego-Twitter,70123665.0
twitter,twitter_graph000573,573,train,90,1494,f35873f2c05a9b48d360bc348cc0d24e6f6b779e0770629a6593d28c325c1375,snap_twitter_tar_parser,ego-Twitter,70160230.0
twitter,twitter_graph000574,574,train,91,845,5447da24819ebe681a81f5188c0c217d58100f0728fc90c48cc7be33aef52ff0,snap_twitter_tar_parser,ego-Twitter,70492333.0
twitter,twitter_graph000575,575,train,71,586,88a9c932c6fadd81b366f228595b19238723d0e1db6c03d0f4d5fba41625c07f,snap_twitter_tar_parser,ego-Twitter,70620846.0
twitter,twitter_graph000576,576,train,27,93,89eebcf2e447cfb3da7cfe66836d5c2fcaf41d20c400fcab2a4014fbdd2171b4,snap_twitter_tar_parser,ego-Twitter,71091272.0
twitter,twitter_graph000577,577,train,141,2789,e014bf89d509493f301a0bea61d89b44cc4e665e002e40045ac4421b0298a4a3,snap_twitter_tar_parser,ego-Twitter,72339761.0
twitter,twitter_graph000578,578,train,182,3257,b5c9d929f1ce73891d5f6457cb92f328b61ce359e6e09d490be2a9add152aab3,snap_twitter_tar_parser,ego-Twitter,73024519.0
twitter,twitter_graph000579,579,train,162,1575,297581e261eecae429a61cc11b2092112cc59e2378886f400c63d2d60092b0bd,snap_twitter_tar_parser,ego-Twitter,73025843.0
twitter,twitter_graph000580,580,train,50,145,59ebd4666576dedaefb17d1c61513a19ed089a9d37beed066533d44e6e6ca0e2,snap_twitter_tar_parser,ego-Twitter,73298877.0
twitter,twitter_graph000581,581,train,85,895,af578ce2042af3ec0525a4a1508d7678b22f28c72159662698d41632cd846cbd,snap_twitter_tar_parser,ego-Twitter,73443014.0
twitter,twitter_graph000582,582,train,210,3181,a49d3d72d54c8152cd4dfaeb3474f7dbadf305cc459dd4d3a2790c47ba0aba72,snap_twitter_tar_parser,ego-Twitter,73707412.0
twitter,twitter_graph000583,583,train,80,783,c4e9225c4e6b688b4218b9e045d2df36f57ee5060a41fe3512b485e13be04e63,snap_twitter_tar_parser,ego-Twitter,73738774.0
twitter,twitter_graph000584,584,train,66,449,971d40a0b6db87bf0f2265b06993ad9f97ec483dce9e9697f34fca0a5a817e97,snap_twitter_tar_parser,ego-Twitter,74264908.0
twitter,twitter_graph000585,585,validation,240,5641,cff3ff81443a184616ed0eb8cb3008607211776e8e8838ac5d5e4f25583f0638,snap_twitter_tar_parser,ego-Twitter,74651704.0
twitter,twitter_graph000586,586,validation,93,472,4f8e293164efce1da4d25574940cb021e7b62808e5cbfebace2f4259ef442544,snap_twitter_tar_parser,ego-Twitter,75321229.0
twitter,twitter_graph000587,587,validation,115,459,21f3e226ab28340b9bfffd6b838cadf59365d9bc2bf8c436691d610b1bbc7744,snap_twitter_tar_parser,ego-Twitter,75343905.0
twitter,twitter_graph000588,588,validation,178,3025,fac0aadce1b835163015fac4ccced7c5a88a06b7c3ef7d2dc0187acfb230269f,snap_twitter_tar_parser,ego-Twitter,75370828.0
twitter,twitter_graph000589,589,validation,203,2003,bd74ce1e16352dc7d82d6f02bc7f87e785cba97b15b4d67f98e4a7ec48e39e6f,snap_twitter_tar_parser,ego-Twitter,77404713.0
twitter,twitter_graph000590,590,validation,88,1075,2f9950921dcf43f2b6c4c18fe834dc8338c53db73a9d3fae3018e5aa24333aa1,snap_twitter_tar_parser,ego-Twitter,77843323.0
twitter,twitter_graph000591,591,validation,58,705,e6ad248b616485e154abc65d1a7e0e216cdc20502dadb582f8bd2231cede6439,snap_twitter_tar_parser,ego-Twitter,78138151.0
twitter,twitter_graph000592,592,validation,103,619,9a047bd3dbc37dc8407a183dc8e47c31ece05bc63b6f1fe76c2f53760007e850,snap_twitter_tar_parser,ego-Twitter,78391198.0
twitter,twitter_graph000593,593,validation,231,4221,02f19dfdf58f692844aa036033197d89379a3b29d7ffb3159dc1fc08435728eb,snap_twitter_tar_parser,ego-Twitter,78944566.0
twitter,twitter_graph000594,594,validation,236,3439,5af181dfa7f57e6c18131e2de83a82a0539c5310d6d5194b84998a13e41154bd,snap_twitter_tar_parser,ego-Twitter,79797834.0
twitter,twitter_graph000595,595,validation,80,1216,547ac1abd8a5663fd0a7b94f65fad237c5683a20a159607485b3cfe6cef5af32,snap_twitter_tar_parser,ego-Twitter,80297299.0
twitter,twitter_graph000596,596,validation,207,1760,85419bfa341d7ccca4a6f15c99886807ca6e427523ea8b3d5d7041501f6a00ef,snap_twitter_tar_parser,ego-Twitter,80317145.0
twitter,twitter_graph000597,597,validation,85,548,980893b4a6b1a74d34f39da931ed3436abc79eb64081ad8551c185c2feab3e15,snap_twitter_tar_parser,ego-Twitter,80479756.0
twitter,twitter_graph000598,598,validation,121,2333,44e06ff241bd2922f02226456593f0e4f9f23e6dfe08918cecdfdd2880200708,snap_twitter_tar_parser,ego-Twitter,80660928.0
twitter,twitter_graph000599,599,validation,167,2913,32d227bbacdb45496dba4d3af09c786eb23d2371a0ce7921bae5d4a3da4d3350,snap_twitter_tar_parser,ego-Twitter,80681990.0
twitter,twitter_graph000600,600,validation,123,653,4d9d820246375175a0f079e5c604f68cb3377106f206a4a1e7d4c1e11514d4a1,snap_twitter_tar_parser,ego-Twitter,80688804.0
twitter,twitter_graph000601,601,validation,110,563,8f699dbd865a946a72fbdb13ba5168d8a8963ba7540dca21b9753c3bb7caa1d6,snap_twitter_tar_parser,ego-Twitter,81938351.0
twitter,twitter_graph000602,602,validation,127,1121,68dc9b67fc6103b7ac80216d3871da14fc9d77260c79342bed30b83697d8eacc,snap_twitter_tar_parser,ego-Twitter,82726142.0
twitter,twitter_graph000603,603,validation,91,613,4fd41058e0851a8a4b50460320aa345f17a557f5cc8625faa3db2f9df3c6dfdd,snap_twitter_tar_parser,ego-Twitter,83048001.0
twitter,twitter_graph000604,604,validation,149,2178,7f0ef39fede0390ebef0cebcbca524da87d06ab31e328427a789bda4c8a6f404,snap_twitter_tar_parser,ego-Twitter,83285096.0
twitter,twitter_graph000605,605,validation,114,930,aae8c68cbd1af65d95d3002243c844a57be8fa9e7fb14769c628398bfd3ac247,snap_twitter_tar_parser,ego-Twitter,83478370.0
twitter,twitter_graph000606,606,validation,79,798,f27852fad53529d2c9742bae657492f599aae3a7295e066e1a77889349c89e2f,snap_twitter_tar_parser,ego-Twitter,83883736.0
twitter,twitter_graph000607,607,validation,33,220,96cfc917c26cdbd048320db42099c97cdb1448decbc67d059440b8d2fa9bd53e,snap_twitter_tar_parser,ego-Twitter,84114921.0
twitter,twitter_graph000608,608,validation,173,1813,5e4c33fd1604688b6239beee960975a6fbfa53beb557029603cfcc2c5446ab32,snap_twitter_tar_parser,ego-Twitter,84473837.0
